bib,low,high,low_dist,high_dist,diff,length,meters_sec,climb,zscore
25,2019-07-21T13:37:24Z,2019-07-21T14:13:35Z,38.41,48.43932921167142,36.1833333333333,10.029329211671424,4.619681810995589,peguere,-0.4621886618770601
26,2019-07-21T13:37:24Z,2019-07-21T14:13:21Z,38.44518970609816,48.46999810168317,35.95,10.024808395585005,4.64756995622856,peguere,-0.43430051664408875
27,2019-07-21T13:37:24Z,2019-07-21T14:13:35Z,38.42154094287287,48.48857287916184,36.1833333333333,10.06703193628897,4.637048335462445,peguere,-0.4448221374102035
28,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.43255077578197,48.39356515453362,34.2333333333333,9.96101437875165,4.8495688309404335,peguere,-0.23230164193221547
31,2019-07-21T13:28:20Z,2019-07-21T13:57:59Z,38.44929130760982,48.38302817205633,29.65,9.933736864446509,5.583888063207707,peguere,0.5020175903350577
32,2019-07-21T13:32:38Z,2019-07-21T14:02:47Z,38.44856732173397,48.441062723039366,30.15,9.992495401305398,5.523767496575676,peguere,0.4418970237030271
33,2019-07-21T13:37:24Z,2019-07-21T14:13:21Z,38.40112142543519,48.45401445682848,35.95,10.052893031393289,4.660590186088683,peguere,-0.4212802867839658
34,2019-07-21T13:31:20Z,2019-07-21T14:05:55Z,38.417303353037624,48.429393571559494,34.5833333333333,10.01209021852187,4.825103719769576,peguere,-0.25676675310307306
35,2019-07-21T13:28:20Z,2019-07-21T13:58:30Z,38.42397905417835,48.373249288148344,30.1666666666667,9.94927023396999,5.496834383408834,peguere,0.4149639105361853
36,2019-07-21T13:36:02Z,2019-07-21T14:09:47Z,38.45614482950247,48.41376411018042,33.75,9.957619280677953,4.917342854655779,peguere,-0.16452761821687023
37,2019-07-21T13:32:38Z,2019-07-21T14:04:40Z,38.4028176054581,48.469203580800574,32.0333333333333,10.066385975342477,5.237453681239582,peguere,0.1555832083669335
38,2019-07-21T13:32:38Z,2019-07-21T14:04:40Z,38.406998510059715,48.5039600326213,32.0333333333333,10.096961522561585,5.253361874381678,peguere,0.1714914015090292
41,2019-07-21T13:32:38Z,2019-07-21T14:09:11Z,38.41020753108965,48.47630867064548,36.55,10.066101139555833,4.590105398794269,peguere,-0.4917650740783799
42,2019-07-21T13:31:20Z,2019-07-21T14:06:52Z,38.44533999405724,48.32353614923059,35.5333333333333,9.878196155173349,4.633300260400258,peguere,-0.44857021247239093
43,2019-07-21T13:32:38Z,2019-07-21T14:09:11Z,38.404129648580664,48.460547138353505,36.55,10.05641748977284,4.585689689818897,peguere,-0.49618078305375235
45,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.45,48.42500579292349,35.65,9.97500579292349,4.66339681763604,peguere,-0.4184736552366086
46,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.4584439322779,48.444892757192896,35.65,9.986448824914994,4.6687465287120125,peguere,-0.41312394416063647
47,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.434157245615125,48.444759101977844,35.65,10.010601856362719,4.68003826851927,peguere,-0.4018322043533793
48,2019-07-21T13:31:20Z,2019-07-21T14:06:52Z,38.433746590085065,48.42385693391892,35.5333333333333,9.990110343833855,4.685792844199745,peguere,-0.39607762867290397
51,2019-07-21T13:32:38Z,2019-07-21T14:00:29Z,38.444411006363964,48.42934362076146,27.85,9.984932614397493,5.975423467622678,peguere,0.8935529947500287
52,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.44069958177459,48.45429334790775,35.65,10.013593766133162,4.681437010814943,peguere,-0.40043346205770636
53,2019-07-21T13:32:38Z,2019-07-21T14:00:45Z,38.52262602612583,48.42453051783452,28.1166666666667,9.901904491708692,5.869534375642378,peguere,0.7876639027697294
54,2019-07-21T13:32:38Z,2019-07-21T14:04:40Z,38.4424075257603,48.46268010237583,32.0333333333333,10.020272576615525,5.21346127815584,peguere,0.13159080528319134
55,2019-07-21T13:32:38Z,2019-07-21T14:08:25Z,38.446002953101235,48.546726551020896,35.7833333333333,10.10072359791966,4.704575499729698,peguere,-0.37729497314295113
56,2019-07-21T13:28:20Z,2019-07-21T13:58:58Z,38.42909979377148,48.3777195272056,30.6333333333333,9.948619733434121,5.412741965959805,peguere,0.33087149308715613
57,2019-07-21T13:28:20Z,2019-07-21T13:57:59Z,38.46468523813442,48.400073496833926,29.65,9.935388258699504,5.584816334288647,peguere,0.5029458614159985
58,2019-07-21T13:32:38Z,2019-07-21T14:05:11Z,38.474406490689276,48.567137154946344,32.55,10.092730664257068,5.167808839865372,peguere,0.08593836699272295
61,2019-07-21T13:28:20Z,2019-07-21T13:57:59Z,38.45973980891818,48.382341357076406,29.65,9.922601548158227,5.57762875107264,peguere,0.4957582781999914
62,2019-07-21T13:32:38Z,2019-07-21T14:00:29Z,38.445333038809785,48.424268087674534,27.85,9.978935048864749,5.971834260242219,peguere,0.8899637873695703
63,2019-07-21T13:28:20Z,2019-07-21T13:59:28Z,38.49414095509589,48.40167146436733,31.1333333333333,9.907530509271446,5.303817189117477,peguere,0.22194671624482787
64,2019-07-21T13:32:38Z,2019-07-21T14:04:40Z,38.42136484644401,48.42094284853715,32.0333333333333,9.999578002093145,5.202694069767506,peguere,0.12082359689485678
65,2019-07-21T13:32:38Z,2019-07-21T13:59:28Z,38.62280385090841,48.434097463221335,26.8333333333333,9.811293612312923,6.093971187772002,peguere,1.0121007148993533
66,2019-07-21T13:32:38Z,2019-07-21T14:04:06Z,38.43418060763252,48.440462015180316,31.4666666666667,10.006281407547796,5.299937186201164,peguere,0.2180667133285148
67,2019-07-21T13:28:20Z,2019-07-21T13:59:28Z,38.60597527816374,48.39302565684169,31.1333333333333,9.787050378677947,5.239320331198044,peguere,0.15744985832539538
68,2019-07-21T13:32:38Z,2019-07-21T14:04:40Z,38.412952843046625,48.4316250418596,32.0333333333333,10.018672198812972,5.2126286154073735,peguere,0.13075814253472462
71,2019-07-21T13:32:38Z,2019-07-21T14:00:29Z,38.444957037547105,48.43163668579166,27.85,9.986679648244554,5.976468969625706,peguere,0.8945984967530567
72,2019-07-21T13:28:20Z,2019-07-21T14:00:11Z,38.44316286138164,48.37872992226431,31.85,9.935567060882676,5.199145505433111,peguere,0.11727503256046212
73,2019-07-21T13:28:20Z,2019-07-21T14:00:29Z,38.44355603129912,48.38318577346329,32.15,9.939629742164172,5.152737035854936,peguere,0.0708665629822871
74,2019-07-21T13:32:38Z,2019-07-21T14:04:40Z,38.4167849229639,48.43276965896725,32.0333333333333,10.015984736003354,5.211230351718707,peguere,0.12935987884605815
75,2019-07-21T13:32:38Z,2019-07-21T14:08:43Z,38.50261277496671,48.567099532113545,36.0833333333333,10.064486757146838,4.648723675356507,peguere,-0.4331467975161418
76,2019-07-21T13:28:20Z,2019-07-21T13:57:59Z,38.45723555849332,48.37236525459257,29.65,9.91512969609925,5.5734287218095835,peguere,0.49155824893693456
77,2019-07-21T13:32:38Z,2019-07-21T14:01:50Z,38.45044588548494,48.452495574305004,29.2,10.002049688820065,5.708932470787708,peguere,0.6270619979150593
78,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.45002233617423,48.580971709924825,34.2333333333333,10.130949373750596,4.932302518865918,peguere,-0.14956795400673073
81,2019-07-21T13:32:38Z,2019-07-21T14:00:29Z,38.45083172968904,48.46,27.85,10.009168270310958,5.989927151592434,peguere,0.9080566787197855
82,2019-07-21T13:32:38Z,2019-07-21T14:00:45Z,38.43569288002342,48.4331200539855,28.1166666666667,9.99742717396208,5.9261571866995135,peguere,0.8442867138268646
83,2019-07-21T13:32:38Z,2019-07-21T14:00:29Z,38.44338297172346,48.42354289405284,27.85,9.980159922329378,5.972567278473595,peguere,0.8906968056009461
84,2019-07-21T13:37:24Z,2019-07-21T14:13:35Z,38.43,48.456368874702285,36.1833333333333,10.026368874702285,4.618318228789629,peguere,-0.46355224408301954
85,2019-07-21T13:31:20Z,2019-07-21T14:07:56Z,38.46593629113035,48.334549320184884,36.6,9.868613029054536,4.493903929441957,peguere,-0.5879665434306922
86,2019-07-21T13:37:24Z,2019-07-21T14:13:21Z,38.423898919636876,48.42370509307885,35.95,9.999806173441975,4.635978754493266,peguere,-0.44589171837938313
87,2019-07-21T13:37:24Z,2019-07-21T14:13:21Z,38.44640114591825,48.46090287618193,35.95,10.014501730263682,4.642791715467632,peguere,-0.43907875740501723
91,2019-07-21T13:32:38Z,2019-07-21T14:00:45Z,38.44,48.45187431412281,28.1166666666667,10.011874314122814,5.934720992366813,peguere,0.8528505194941642
92,2019-07-21T13:32:38Z,2019-07-21T14:06:23Z,38.434781128281664,48.45302266698512,33.75,10.018241538703457,4.947279772199238,peguere,-0.13459070067341106
93,2019-07-21T13:32:38Z,2019-07-21T14:04:40Z,38.40327699510655,48.45507496535339,32.0333333333333,10.051797970246838,5.229863668182539,peguere,0.14799319530988964
94,2019-07-21T13:32:38Z,2019-07-21T14:00:29Z,38.45632765345967,48.445907504528485,27.85,9.989579851068818,5.978204578736576,peguere,0.8963341058639269
95,2019-07-21T13:37:24Z,2019-07-21T14:13:35Z,38.43,48.451410495030565,36.1833333333333,10.021410495030565,4.61603431369441,peguere,-0.46583615917823895
96,2019-07-21T13:37:24Z,2019-07-21T14:13:21Z,38.40087919734635,48.44099620077525,35.95,10.040117003428904,4.654667131863191,peguere,-0.42720334100945756
98,2019-07-21T13:28:20Z,2019-07-21T13:58:30Z,38.41083971686232,48.39489030319419,30.1666666666667,9.984050586331868,5.516050047697165,peguere,0.4341795748245163
101,2019-07-21T13:32:38Z,2019-07-21T14:04:06Z,38.40242013000094,48.45711816010014,31.4666666666667,10.054698030099196,5.325581583738981,peguere,0.24371111086633235
102,2019-07-21T13:36:02Z,2019-07-21T14:12:03Z,38.404856066889664,48.41116451078152,36.0166666666667,10.006308443891854,4.630406498793084,peguere,-0.45146397407956496
103,2019-07-21T13:32:38Z,2019-07-21T14:01:19Z,38.48063373321693,48.43946074673986,28.6833333333333,9.958827013522928,5.7866513733427825,peguere,0.7047809004701335
104,2019-07-21T13:37:24Z,2019-07-21T14:13:35Z,38.43,48.469340007129254,36.1833333333333,10.039340007129255,4.624292955840283,peguere,-0.45757751703236593
105,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.440106476629936,48.48476712073098,34.2333333333333,10.044660644101043,4.890292426534101,peguere,-0.1915780463385479
106,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.46196748653368,48.50765223264881,34.2333333333333,10.045684746115128,4.890791015635408,peguere,-0.19107945723724118
107,2019-07-21T13:32:38Z,2019-07-21T14:08:43Z,38.48286557790195,48.52428919635204,36.0833333333333,10.041423618450096,4.638070955404202,peguere,-0.44379951746844704
108,2019-07-21T13:28:20Z,2019-07-21T13:57:59Z,38.40446244539891,48.36066774867427,29.65,9.956205303275354,5.596517877051913,peguere,0.5146474041792644
111,2019-07-21T13:38:10Z,2019-07-21T14:13:03Z,38.4551727858756,48.35,34.8833333333333,9.894827214124405,4.727581086538177,peguere,-0.3542893863344716
114,2019-07-21T13:28:20Z,2019-07-21T13:57:44Z,38.45723555849332,48.422542409333325,29.4,9.965306850840001,5.649266922244898,peguere,0.5673964493722492
115,2019-07-21T13:32:38Z,2019-07-21T14:05:55Z,38.4115634659054,48.57306419720399,33.2833333333333,10.161500731298588,5.0883829400593825,peguere,0.006512467186733595
116,2019-07-21T13:32:38Z,2019-07-21T14:05:55Z,38.41019196619822,48.50028791064985,33.2833333333333,10.090095944451633,5.052626912594709,peguere,-0.02924356027793973
117,2019-07-21T13:32:38Z,2019-07-21T14:04:40Z,38.40321191317218,48.467501933407746,32.0333333333333,10.064290020235568,5.236363173899878,peguere,0.15449270102722945
118,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.441951925538305,48.445083130970204,35.65,10.003131205431899,4.676545678088779,peguere,-0.40532479478387007
121,2019-07-21T13:28:20Z,2019-07-21T13:58:30Z,38.41266130159924,48.39542774136679,30.1666666666667,9.982766439767545,5.515340574457207,peguere,0.43347010158455834
122,2019-07-21T13:32:38Z,2019-07-21T14:00:29Z,38.46368887757445,48.44378729029402,27.85,9.98009841271957,5.972530468413866,peguere,0.8906599955412169
123,2019-07-21T13:37:24Z,2019-07-21T14:13:21Z,38.4027915572884,48.45725650742758,35.95,10.054464950139177,4.661318938404811,peguere,-0.42055153446783766
124,2019-07-21T13:32:38Z,2019-07-21T14:05:55Z,38.4008288991418,48.48307004722915,33.2833333333333,10.082241148087348,5.048693614465373,peguere,-0.03317685840727602
125,2019-07-21T13:32:38Z,2019-07-21T14:05:42Z,38.440636042886055,48.4820337591882,33.0666666666667,10.041397716302143,5.061188365071644,peguere,-0.020682107801005323
126,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.46837866510178,48.42613062542563,35.65,9.957751960323847,4.655330509735319,peguere,-0.4265399631373299
127,2019-07-21T13:36:24Z,2019-07-21T14:12:15Z,38.48304331376994,48.391623744554366,35.85,9.908580430784426,4.60649950292163,peguere,-0.4753709699510189
131,2019-07-21T13:32:57Z,2019-07-21T14:01:50Z,38.411588515892646,48.57183013703129,28.8833333333333,10.160241621138645,5.862805320910932,peguere,0.7809348480382834
132,2019-07-21T13:28:20Z,2019-07-21T13:59:28Z,38.42931684317752,48.38069623144191,31.1333333333333,9.951379388264392,5.327290893075157,peguere,0.24542042020250765
133,2019-07-21T13:28:20Z,2019-07-21T13:58:58Z,38.42007530337744,48.38319993678434,30.6333333333333,9.963124633406899,5.420633641679488,peguere,0.3387631688068389
134,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.49045587626079,48.54044720460645,34.2333333333333,10.049991328345662,4.892887696370819,peguere,-0.18898277650183015
135,2019-07-21T13:32:38Z,2019-07-21T14:03:35Z,38.426451358247775,48.43400600007915,30.95,10.007554641831376,5.3890978146641775,peguere,0.30722734179152855
136,2019-07-21T13:32:57Z,2019-07-21T14:10:00Z,38.41269181544913,48.335664870833035,37.05,9.922973055383906,4.4637755534790395,peguere,-0.6180949193936094
137,2019-07-21T13:32:38Z,2019-07-21T14:07:23Z,38.43188970805275,48.4963606290455,34.75,10.064470920992747,4.827084374576858,peguere,-0.25478609829579124
138,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.422101822628605,48.54564521583638,34.2333333333333,10.123543393207775,4.928696880821702,peguere,-0.15317359205094672
141,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.514534290553954,48.48533002490744,34.2333333333333,9.970795734353487,4.854330932012409,peguere,-0.2275395408602403
142,2019-07-21T13:28:20Z,2019-07-21T14:01:50Z,38.43379788464795,48.43266604318289,33.5,9.99886815853494,4.974561272902956,peguere,-0.10730919996969313
143,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.44645094743694,48.44115057455168,35.65,9.994699627114741,4.672603846243451,peguere,-0.409266626629198
144,2019-07-21T13:32:38Z,2019-07-21T14:05:42Z,38.415607263094245,48.520465290514345,33.0666666666667,10.1048580274201,5.093174408981905,peguere,0.01130393610925573
145,2019-07-21T13:28:20Z,2019-07-21T13:58:30Z,38.4255077263583,48.42640398960484,30.1666666666667,10.000896263246545,5.525357051517428,peguere,0.44348657864477925
146,2019-07-21T13:36:24Z,2019-07-21T14:12:15Z,38.48053796009542,48.371297065987356,35.85,9.890759105891938,4.598214368150599,peguere,-0.48365610472204956
147,2019-07-21T13:32:38Z,2019-07-21T14:05:11Z,38.48205149938584,48.46414525304993,32.55,9.982093753664088,5.111159116059442,peguere,0.029288643186792918
148,2019-07-21T13:28:20Z,2019-07-21T14:02:47Z,38.51237792298084,48.39050254337278,34.45,9.878124620391944,4.778966918428614,peguere,-0.3029035544440353
152,2019-07-21T13:36:02Z,2019-07-21T14:12:03Z,38.402677221257285,48.42666854635203,36.0166666666667,10.023991325094748,4.638589229567214,peguere,-0.44328124330543517
154,2019-07-21T13:28:20Z,2019-07-21T13:59:10Z,38.421999145331526,48.37151676281465,30.8333333333333,9.949517617483124,5.37811763107196,peguere,0.2962471581993107
155,2019-07-21T13:32:38Z,2019-07-21T14:06:23Z,38.42221850644944,48.45219824000877,33.75,10.02997973355933,4.953076411634237,peguere,-0.12879406123841175
156,2019-07-21T13:32:38Z,2019-07-21T14:08:43Z,38.470599361343545,48.520025999143535,36.0833333333333,10.04942663779999,4.641767500138563,peguere,-0.4401029727340857
157,2019-07-21T13:32:38Z,2019-07-21T14:04:40Z,38.40028019496855,48.51710001687737,32.0333333333333,10.11681982190882,5.263693976019157,peguere,0.18182350314650808
158,2019-07-21T13:37:24Z,2019-07-21T14:13:21Z,38.41103938161271,48.449371652262,35.95,10.038332270649292,4.653839717500831,peguere,-0.4280307553718181
161,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.44639791184908,48.47114868371586,35.65,10.024750771866778,4.686653002275259,peguere,-0.3952174705973901
162,2019-07-21T13:32:38Z,2019-07-21T14:09:47Z,38.45397176260293,48.57083304081261,37.15,10.116861278209676,4.538744404759837,peguere,-0.5431260681128123
163,2019-07-21T13:36:24Z,2019-07-21T14:13:03Z,38.43512377983413,48.384840406095044,36.65,9.949716626260916,4.524655127904008,peguere,-0.5572153449686406
164,2019-07-21T13:32:38Z,2019-07-21T14:09:47Z,38.446844615401446,48.565391154153495,37.15,10.11854653875205,4.53950046601707,peguere,-0.5423700068555792
165,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.43235727221574,48.48485006357079,34.2333333333333,10.05249279135505,4.89410554593722,peguere,-0.18776492693542934
166,2019-07-21T13:37:24Z,2019-07-21T14:13:21Z,38.41135577809355,48.48594233744224,35.95,10.074586559348688,4.670647454496379,peguere,-0.41122301837626996
167,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.42509769532841,48.43261914556485,35.65,10.007521450236439,4.678598153453221,peguere,-0.4032723194194281
168,2019-07-21T13:36:24Z,2019-07-21T14:12:15Z,38.49081514795787,48.383744921191706,35.85,9.892929773233838,4.599223511498763,peguere,-0.4826469613738862
171,2019-07-21T13:36:24Z,2019-07-21T14:12:15Z,38.482838108205414,48.37009085057166,35.85,9.887252742366243,4.596584259584493,peguere,-0.48528621328815635
172,2019-07-21T13:32:38Z,2019-07-21T14:07:56Z,38.471721112770624,48.56454555126322,35.3,10.092824438492599,4.765261774547969,peguere,-0.3166086983246803
173,2019-07-21T13:32:38Z,2019-07-21T14:02:47Z,38.427468247556405,48.49237443813454,30.15,10.064906190578135,5.563795572458892,peguere,0.48192509958624274
174,2019-07-21T13:32:38Z,2019-07-21T14:04:40Z,38.401695826474835,48.46654600365127,32.0333333333333,10.064850177176432,5.236654618718227,peguere,0.15478414584557765
175,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.48879252390191,48.48195704200392,34.2333333333333,9.993164518102013,4.865221284372937,peguere,-0.21664918849971215
176,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.47,48.46056222707963,34.2333333333333,9.990562227079629,4.863954346192614,peguere,-0.21791612668003513
178,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.511196797874945,48.48418788860108,34.2333333333333,9.972991090726133,4.855399752057513,peguere,-0.22647072081513553
181,2019-07-21T13:32:38Z,2019-07-21T14:05:55Z,38.422332593036124,48.47114868371586,33.2833333333333,10.048816090679736,5.031955979308831,peguere,-0.04991449356381761
182,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.4510933472126,48.4723462765183,35.65,10.021252929305703,4.6850177322607305,peguere,-0.39685274061191844
183,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.45466227805236,48.59712548924813,35.65,10.142463211195768,4.741684530713308,peguere,-0.3401859421593407
185,2019-07-21T13:35:01Z,2019-07-21T14:11:44Z,38.46449921849574,48.45634835780877,36.7166666666667,9.991849139313032,4.535564747758979,peguere,-0.5463057251136698
186,2019-07-21T13:32:38Z,2019-07-21T14:06:23Z,38.42553209421598,48.4424583813737,33.75,10.016926287157716,4.946630265263069,peguere,-0.13524020760957978
187,2019-07-21T13:36:24Z,2019-07-21T14:12:15Z,38.51299133399123,48.37910035257415,35.85,9.866109018582918,4.586754541414653,peguere,-0.49511593145799626
191,2019-07-21T13:28:20Z,2019-07-21T13:58:30Z,38.42349143794566,48.38694230850942,30.1666666666667,9.963450870563761,5.504668989261747,peguere,0.42279851638909793
192,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.434168377848934,48.50313053706201,34.2333333333333,10.06896215921308,4.902123738662648,peguere,-0.17974673421000098
193,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.447812987638656,48.45352229086874,35.65,10.005709303230084,4.6777509599018625,peguere,-0.4041195129707864
194,2019-07-21T13:36:24Z,2019-07-21T14:12:15Z,38.47144243996579,48.396740525231685,35.85,9.925298085265894,4.614271541267268,peguere,-0.467598931605381
195,2019-07-21T13:32:38Z,2019-07-21T14:01:19Z,38.47286893493285,48.457824716915994,28.6833333333333,9.984955781983146,5.801833690867603,peguere,0.7199632179949544
196,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.42632148382655,48.43117474563794,35.65,10.004853261811391,4.677350753535013,peguere,-0.4045197193376362
197,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.51841045509976,48.553804180461306,34.2333333333333,10.035393725361544,4.885780781578162,peguere,-0.19608969129448717
198,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.44047176032531,48.47963830991982,35.65,10.039166549594512,4.69339249630412,peguere,-0.3884779765685291
201,2019-07-21T13:36:24Z,2019-07-21T14:12:15Z,38.475667730480524,48.39077772349716,35.85,9.915109993016635,4.609535096706943,peguere,-0.47233537616570587
202,2019-07-21T13:37:24Z,2019-07-21T14:13:51Z,38.4027409029133,48.47112648503437,36.45,10.068385582121067,4.603742835903551,peguere,-0.47812763696909766
203,2019-07-21T13:32:38Z,2019-07-21T14:06:52Z,38.44029197244766,48.53144391772937,34.2333333333333,10.091151945281709,4.912926945122545,peguere,-0.16894352775010368
204,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.45090700361344,48.46136795360635,35.65,10.010460949992911,4.679972393638575,peguere,-0.4018980792340736
205,2019-07-21T13:32:38Z,2019-07-21T14:04:40Z,38.41009576934818,48.51436840003418,32.0333333333333,10.104272630685998,5.257165780793963,peguere,0.17529530792131442
206,2019-07-21T13:28:20Z,2019-07-21T13:58:30Z,38.40036960256317,48.381952108535614,30.1666666666667,9.981582505972447,5.514686467388092,peguere,0.43281599451544306
208,2019-07-21T13:32:38Z,2019-07-21T14:04:06Z,38.455309986608924,48.49795011254467,31.4666666666667,10.042640125935748,5.3191949819574935,peguere,0.2373245090848446
211,2019-07-21T13:32:38Z,2019-07-21T14:00:29Z,38.4702230194256,48.43770233785653,27.85,9.967479318430925,5.964978646577454,peguere,0.8831081737048052
212,2019-07-21T13:32:38Z,2019-07-21T14:05:55Z,38.43601687475857,48.43641367921611,33.2833333333333,10.000396804457537,5.007709967179538,peguere,-0.0741605056931105
213,2019-07-21T13:32:38Z,2019-07-21T14:03:35Z,38.42345580461062,48.441100124007136,30.95,10.017644319396517,5.394531135916272,peguere,0.31266066304362283
214,2019-07-21T13:32:38Z,2019-07-21T14:06:23Z,38.421961158073145,48.45428419788453,33.75,10.032323039811388,4.954233599906859,peguere,-0.12763687296579018
215,2019-07-21T13:37:24Z,2019-07-21T14:13:03Z,38.46397553822059,48.435481988051016,35.65,9.971506449830429,4.661760846110533,peguere,-0.42010962676211605
217,2019-07-21T13:31:20Z,2019-07-21T14:06:52Z,38.442177705303166,48.430719693451316,35.5333333333333,9.98854198814815,4.685057217705511,peguere,-0.39681325516713795
218,2019-07-21T13:32:38Z,2019-07-21T14:06:23Z,38.42119503239862,48.440449564200414,33.75,10.019254531801792,4.9477800157045895,peguere,-0.13409045716805945
1,2019-07-20T14:19:49Z,2019-07-20T15:12:14Z,0.01,19.078382730671773,52.4166666666667,19.06838273067177,6.063078769688958,tourmalet,1.089307453361874
2,2019-07-20T14:19:49Z,2019-07-20T15:11:45Z,0.01,19.054123582665003,51.9333333333333,19.044123582665,6.111721303807767,tourmalet,1.1379499874806829
3,2019-07-20T14:19:49Z,2019-07-20T15:20:02Z,0.42430960217792013,19.063422580478328,60.2166666666667,18.639112978300407,5.1589020144756175,tourmalet,0.18513069814853367
4,2019-07-20T14:24:35Z,2019-07-20T15:20:02Z,3.560100877739999,19.067010765528273,55.45,15.506909887788275,4.6609287309252405,tourmalet,-0.3128425854018433
5,2019-07-20T14:24:35Z,2019-07-20T15:20:02Z,3.507365170669946,19.0709534244144,55.45,15.563588253744456,4.67796460888021,tourmalet,-0.2958067074468742
6,2019-07-20T14:19:49Z,2019-07-20T15:15:48Z,0.01,19.084491242050476,55.9833333333333,19.074491242050474,5.6786219833433975,tourmalet,0.7048506670163137
7,2019-07-20T14:24:35Z,2019-07-20T15:20:02Z,3.705566636826142,19.060780111775937,55.45,15.355213474949796,4.6153331755184235,tourmalet,-0.3584381408086603
8,2019-07-20T14:19:49Z,2019-07-20T15:20:02Z,0.2528424379194058,19.04,60.2166666666667,18.787157562080594,5.199877542784554,tourmalet,0.22610622645747025
11,2019-07-20T14:19:49Z,2019-07-20T15:20:02Z,3.7140222297408707,19.062337899555803,60.2166666666667,15.348315669814934,4.248080727875708,tourmalet,-0.7256905884513758
12,2019-07-20T14:19:49Z,2019-07-20T15:11:45Z,0.01,19.062109435806153,51.9333333333333,19.052109435806152,6.114284157832526,tourmalet,1.1405128415054424
14,2019-07-20T14:19:49Z,2019-07-20T15:13:15Z,0.01,19.092013642242073,53.4333333333333,19.08201364224207,5.951969320724289,tourmalet,0.9781980043972052
15,2019-07-20T14:19:49Z,2019-07-20T15:20:02Z,0.943756686728267,19.062515196242494,60.2166666666667,18.118758509514226,5.014879188905128,tourmalet,0.041107872578043825
16,2019-07-20T14:24:35Z,2019-07-20T15:20:02Z,3.572258796373201,19.085338780521596,55.45,15.513079984148394,4.662783283483137,tourmalet,-0.31098803284394716
17,2019-07-20T14:24:35Z,2019-07-20T15:20:02Z,3.580801280762029,19.073952814036673,55.45,15.493151533274645,4.656793367380416,tourmalet,-0.31697794894666753
21,2019-07-20T14:19:49Z,2019-07-20T15:11:45Z,0.01,19.05,51.9333333333333,19.04,6.110397946084724,tourmalet,1.1366266297576404
22,2019-07-20T14:24:35Z,2019-07-20T15:20:02Z,3.5818684450724483,19.080779646159797,55.45,15.498911201087349,4.658524556984475,tourmalet,-0.3152467593426085
23,2019-07-20T14:19:49Z,2019-07-20T15:20:02Z,0.7015911700514956,19.06,60.2166666666667,18.3584088299485,5.081209197328675,tourmalet,0.1074378810015908
24,2019-07-20T14:24:35Z,2019-07-20T15:20:02Z,3.3813475931874337,19.082028477372102,55.45,15.700680884184669,4.719170689565575,tourmalet,-0.2546006267615084
25,2019-07-20T14:19:49Z,2019-07-20T15:14:11Z,0.012679431241947012,19.0579712832135,54.3666666666667,19.045291851971555,5.838532143461544,tourmalet,0.86476082713446
26,2019-07-20T14:24:53Z,2019-07-20T15:20:02Z,3.5806818663021907,18.97879718677241,55.15,15.39811532047022,4.653404448615962,tourmalet,-0.32036686771112155
27,2019-07-20T14:27:51Z,2019-07-20T15:20:02Z,4.4669214646292215,18.94,52.1833333333333,14.47307853537078,4.622509912287058,tourmalet,-0.3512614040400255
28,2019-07-20T14:27:51Z,2019-07-20T15:20:02Z,4.440247371422305,19,52.1833333333333,14.559752628577694,4.650192471599391,tourmalet,-0.3235788447276926
31,2019-07-20T14:24:35Z,2019-07-20T15:20:02Z,2.8739462658844177,19.05109666902438,55.45,16.17715040313996,4.8623836498767545,tourmalet,-0.11138766645032927
32,2019-07-20T14:24:53Z,2019-07-20T15:20:02Z,2.863392434898595,18.94,55.15,16.076607565101405,4.858448946842371,tourmalet,-0.11532236948471297
